MSOA21CD,PM10-2019-min,PM10-2019-max,PM10-2019-mean,PM10-2019-std,PM10-2019-median
E02000492,13.205,40.371,14.273,1.451,13.874
E02000493,13.792,27.551,14.651,0.804,14.558
E02000494,12.985,27.651,13.534,0.781,13.387
E02000495,13.353,27.007,14.095,1.061,13.868
E02000496,12.674,19.782,13.105,0.367,13.024
E02000497,13.559,29.078,14.454,0.943,14.334
E02000498,13.19,22.137,13.857,0.641,13.786
E02000499,14.252,20.582,14.858,0.623,14.756
E02000500,13.567,29.884,14.637,1.179,14.472
E02000501,14.484,21.706,15.107,0.507,14.985
E02000502,13.839,36.306,15.155,1.639,14.674
E02000503,14.655,26.407,15.919,1.282,15.605
E02000504,13.547,29.702,14.567,1.246,14.351
E02000506,13.174,47.69,14.775,2.156,14.406
E02000507,14.454,41.135,15.621,2.356,14.868
E02000508,14.034,29.602,14.933,1.359,14.567
E02000509,13.758,30.105,14.766,1.389,14.41
E02000510,14.23,32.132,15.124,1.395,14.756
E02000511,14.655,24.692,15.13,0.597,15.044
E02000512,14.46,29.254,15.319,1.221,15.044
E02000513,14.945,20.188,15.393,0.566,15.28
E02000514,14.945,33.174,15.526,1.073,15.282
E02000515,13.791,25.181,14.495,0.95,14.336
E02000516,15.186,35.318,15.8,1.158,15.433
E02000517,15.086,31.947,16.073,1.542,15.547
E02000518,14.495,28.244,16.2,1.479,15.939
E02000519,15.162,28.921,16.221,1.624,15.791
E02000520,15.127,35.086,16.137,1.373,15.865
E02000521,14.913,38.721,16.138,2.286,15.475
E02000522,14.082,31.487,15.183,1.439,14.844
E02000523,15.198,37.769,16.84,2.104,16.227
E02000524,14.064,122.781,15.734,2.301,15.2
E02000525,14.899,34.257,16.188,2.318,15.492
E02006796,14.946,43.83,18.791,3.638,17.469
E02000526,16.738,72.242,19.558,5.742,17.996
E02000529,15.361,32.054,16.468,1.656,15.922
E02000530,15.465,42.154,16.956,2.689,16.09
E02000531,15.319,45.421,17.834,3.075,17.218
E02000532,15.66,47.897,17.153,3.081,16.344
E02000533,15.707,48.007,17.291,2.933,16.504
E02000534,15.14,39.402,16.662,2.164,15.952
E02000535,15.411,38.187,16.526,2.106,15.879
E02000536,15.255,36.614,16.239,1.774,15.737
E02000537,15.136,41.136,15.948,1.481,15.632
E02000538,15.256,41.8,16.597,2.039,16.029
E02000539,15.198,32.544,16.387,1.44,15.959
E02000540,15.457,28.255,16.2,1.255,15.89
E02000541,15.316,35.085,16.164,1.465,15.812
E02000542,15.345,34.786,16.31,1.459,15.872
E02000543,15.072,34.144,16.226,1.527,15.872
E02000544,15.129,18.774,15.596,0.391,15.516
E02000545,15.18,30.659,15.808,0.944,15.621
E02000546,14.656,26.491,15.338,0.831,15.202
E02000547,15.448,32.028,16.546,1.194,16.26
E02000548,14.064,29.731,16.139,1.495,15.784
E02000549,14.474,34.97,15.56,1.363,15.267
E02000550,14.892,24.037,16.244,1.125,15.874
E02000551,14.418,33.849,15.345,1.776,14.84
E02000552,14.033,21.596,14.919,0.745,14.791
E02000553,13.938,27.742,14.931,1.475,14.581
E02006792,17.022,50.116,18.939,3.654,17.785
E02006972,17.314,48.335,19.932,3.477,19.056
E02006973,15.765,51.425,18.528,4.36,17.7
E02000554,16.304,31.996,17.082,1.203,16.76
E02000555,16.351,30.649,17.383,1.471,16.958
E02000556,16.542,31.228,17.188,0.994,16.996
E02000557,16.838,29.453,17.998,1.701,17.435
E02000558,16.753,38.388,18.143,2.137,17.571
E02000559,16.947,36.066,17.617,1.346,17.259
E02000560,17.078,33.09,18.603,1.962,17.982
E02000561,17.042,29.414,17.401,0.75,17.231
E02000562,16.947,27.068,17.622,1.008,17.332
E02000563,17.127,34.644,18.261,1.981,17.737
E02000564,17.18,43.746,18.365,2.092,17.852
E02000565,17.088,29.104,17.943,1.121,17.648
E02000566,17.155,35.689,18.523,1.806,18.206
E02000567,17.249,32.346,18.51,1.388,18.116
E02000568,17.699,29.943,19.023,1.281,18.588
E02000569,17.703,34.071,19.281,2.078,18.798
E02000570,18.402,31.642,19.879,1.173,19.573
E02000571,18.085,33.093,19.241,1.55,18.838
E02000572,19.845,41.51,22.712,1.934,22.318
E02000573,18.834,69.262,20.702,3.227,19.942
E02000574,20.107,56.963,22.48,3.536,21.346
E02000575,19.862,56.482,21.49,2.892,20.735
E02000576,19.909,61.648,21.652,3.452,20.955
E02000577,16.733,44.454,18.112,2.611,17.572
E02000578,16.854,26.555,17.745,0.847,17.585
E02000579,17.202,47.379,20.135,3.608,18.828
E02000580,17.852,41.344,19.267,2.728,18.504
E02000581,17.949,66.751,19.47,2.86,18.788
E02000582,17.872,33.385,18.841,1.633,18.354
E02000583,17.668,42.77,18.984,2.399,18.189
E02000584,17.425,54.777,18.689,3.072,18.04
E02000585,17.396,65.91,18.706,3.379,17.866
E02000586,17.637,68.954,18.559,3.148,18.022
E02000587,17.42,56.034,18.761,3.845,17.877
E02000588,18.126,62.652,19.659,4.638,18.522
E02000589,17.69,59.902,19.274,5.006,17.93
E02000590,18.042,62.723,19.408,3.564,18.423
E02000591,17.534,64.238,20.513,5.708,18.087
E02000592,17.813,48.996,19.289,3.543,18.298
E02000593,17.733,52.33,19.252,3.655,18.037
E02000594,17.887,50.68,19.496,3.167,18.509
E02000595,17.906,53.131,19.017,2.829,18.189
E02000596,17.894,45.543,18.773,2.62,18.101
E02000597,17.222,55.521,19.376,3.935,18.075
E02000598,14.479,24.947,15.174,0.851,15.034
E02000599,14.644,42.105,15.47,1.517,15.006
E02000600,14.711,26.442,15.634,1.176,15.313
E02000601,14.689,24.657,15.388,0.868,15.209
E02000602,14.624,42.784,16.092,2.276,15.46
E02000603,14.58,26.267,15.19,1.053,14.963
E02000604,14.878,42.423,15.55,1.252,15.245
E02000605,14.521,25.471,15.053,0.77,14.927
E02000606,14.402,33.268,15.855,2.038,15.228
E02000607,14.45,16.311,14.7,0.207,14.626
E02000608,14.197,25.399,15.089,1.187,14.78
E02000609,14.548,46.577,16.118,2.747,15.262
E02000610,14.164,29.065,14.955,1.114,14.721
E02000611,14.45,29.75,15.19,1.752,14.706
E02000612,14.468,43.28,15.709,1.786,15.389
E02000613,14.235,36.563,15.61,1.864,15.111
E02000614,13.972,30.54,15.593,2.211,15.021
E02000615,14.015,43.41,15.441,2.319,14.78
E02000616,13.469,19.232,14.105,0.456,14.094
E02000617,13.035,25.594,13.655,0.894,13.42
E02000619,18.133,38.299,19.319,1.968,18.797
E02000620,18.098,47.632,19.488,2.604,18.651
E02000621,17.517,48.719,19.937,3.346,18.789
E02000622,16.86,42.256,18.86,2.46,18.209
E02000623,17.148,30.475,18.436,1.636,18.03
E02000624,17.026,32.364,18.218,1.922,17.673
E02000625,16.995,33.938,18.075,1.879,17.487
E02000626,16.759,25.272,17.153,0.535,17.02
E02000627,16.734,29.055,17.62,1.319,17.317
E02000628,16.963,37.804,18.069,2.17,17.488
E02000629,16.899,32.453,17.779,1.926,17.246
E02000630,16.872,40.318,18.072,2.006,17.475
E02000631,16.339,30.139,17.017,1.085,16.712
E02000632,16.5,38.464,17.388,1.626,17.001
E02000633,16.565,41.205,18.064,2.582,17.273
E02000634,16.378,41.052,17.97,2.36,17.264
E02000635,15.914,29.055,16.78,1.146,16.565
E02000636,16.378,37.294,17.212,1.714,16.775
E02000637,16.084,36.765,17.06,2.012,16.591
E02000638,16.298,37.852,17.308,2.189,16.661
E02000639,16.211,34.029,17.5,2.254,16.771
E02000640,15.935,38.391,16.704,1.431,16.353
E02000641,15.867,30.999,16.754,1.441,16.348
E02000642,15.669,40.479,16.693,1.661,16.223
E02000643,15.767,33.071,16.862,1.975,16.328
E02000644,15.678,27.227,16.098,0.754,15.931
E02000645,15.526,33.537,16.345,1.461,15.956
E02000646,15.625,41.171,16.733,2.322,16.08
E02000647,15.592,23.491,15.972,0.675,15.799
E02000648,15.492,27.324,16.145,1.167,15.816
E02000649,15.597,56.227,16.865,2.688,16.085
E02000650,15.424,26.867,15.948,0.98,15.677
E02000651,15.455,42.877,16.341,2.1,15.821
E02000652,15.531,26.136,16.103,0.997,15.86
E02006801,18.964,79.177,21.447,4.082,20.377
E02000653,16.585,30.875,17.25,1.194,16.985
E02000654,16.51,37.685,17.452,1.943,16.926
E02000655,16.467,49.259,17.2,2.046,16.768
E02000657,16.149,40.068,17.475,2.157,16.839
E02000658,16.162,45.861,17.337,2.274,16.701
E02000659,15.856,49.334,16.69,1.529,16.334
E02000660,15.926,31.047,16.734,1.221,16.452
E02000661,15.847,43.26,17.026,2.287,16.351
E02000662,15.72,28.383,16.384,0.763,16.212
E02000663,15.753,31.38,16.302,1.202,16.031
E02000665,15.411,29.517,16.109,1.301,15.799
E02000666,15.488,24.735,16.146,0.867,15.936
E02000667,15.445,24.422,16.105,0.938,15.892
E02000668,15.355,36.784,16.142,1.753,15.668
E02000669,15.448,31.604,16.129,1.387,15.795
E02000670,15.467,32.335,16.44,1.689,15.945
E02000671,15.446,26.848,16.103,1.165,15.778
E02000672,15.418,40.108,16.508,2.204,15.869
E02000673,15.479,28.673,16.173,1.261,15.8
E02000674,15.16,29.162,15.69,0.976,15.46
E02000675,14.873,37.085,15.722,1.523,15.316
E02000676,15.508,27.241,16.036,1.173,15.733
E02000677,15.15,30.739,15.774,1.302,15.477
E02000678,14.945,30.458,15.29,0.632,15.15
E02000679,15.344,25.869,15.853,0.816,15.636
E02000680,15.381,26.373,16.083,1.129,15.764
E02000681,15.18,27.862,15.686,0.994,15.426
E02000682,15.017,31.007,15.616,1.286,15.332
E02000683,14.392,22.361,15.056,0.788,14.912
E02000685,15.298,30.533,15.974,1.296,15.621
E02000686,14.586,28.55,15.36,1.055,15.199
E02000687,15.273,29.248,16.034,1.325,15.674
E02006783,14.861,22.829,15.303,0.749,15.095
E02006784,14.565,39.165,15.401,1.462,15.072
E02006798,16.492,48.031,17.599,2.301,17.032
E02007008,15.961,37.976,17.786,3.14,16.786
E02007009,15.559,36.914,16.874,2.18,16.27
E02000689,15.227,30.388,15.97,1.067,15.776
E02000690,14.719,23.467,15.157,0.579,15.012
E02000691,15.508,25.702,16.251,1.109,15.936
E02000692,15.293,29.708,15.933,1.015,15.662
E02000693,15.444,31.563,16.297,1.555,15.85
E02000694,15.618,31.028,16.434,1.596,15.987
E02000695,15.477,26.944,16.036,1.052,15.804
E02000696,15.355,27.512,15.938,1.228,15.619
E02000697,15.194,31.155,16.188,1.453,15.801
E02000698,14.929,28.885,15.73,1.083,15.46
E02000699,15.163,29.499,15.976,1.219,15.681
E02000700,15.084,32.988,15.885,1.369,15.51
E02000701,15.384,41.048,16.538,2.168,15.875
E02000702,15.202,31.09,15.948,1.174,15.651
E02000703,15.147,33.819,15.792,1.44,15.449
E02000704,15.192,35.427,16.544,1.925,15.994
E02000705,15.309,23.991,15.927,0.704,15.76
E02000706,15.109,37.495,15.913,1.688,15.502
E02000707,15.235,27.292,15.628,0.871,15.436
E02000708,15.34,32.23,16.745,1.759,16.36
E02000709,14.954,23.847,15.561,0.649,15.391
E02000710,14.976,38.833,15.857,1.659,15.38
E02000711,14.991,38.28,16.187,2.076,15.521
E02000712,14.828,30.943,15.456,0.997,15.198
E02000713,14.8,29.76,15.61,0.824,15.453
E02000714,15.833,26.048,16.557,0.885,16.345
E02000715,15.791,37.958,16.701,2.156,16.114
E02000716,15.335,35.559,16.018,1.173,15.794
E02000717,15.803,37.149,16.715,2.376,16.152
E02000718,15.8,40.23,17.328,3.208,16.263
E02000719,16.21,23.118,16.761,0.547,16.633
E02000720,15.666,30.636,16.523,1.254,16.293
E02000721,16.273,32.04,17.148,1.627,16.669
E02000722,16.609,29.584,17.514,1.408,17.161
E02000723,15.925,31.498,16.451,1.081,16.224
E02000724,15.991,23.613,16.328,0.605,16.195
E02000725,17.171,49.21,19.077,2.494,18.363
E02000727,16.275,23.029,16.893,0.857,16.646
E02000728,15.948,33.666,17.168,2.766,16.456
E02000729,16.462,24.636,16.965,0.865,16.727
E02000730,16.353,22.762,16.818,0.717,16.611
E02000731,16.384,51.669,17.355,2.561,16.888
E02000732,16.485,35.12,16.953,1.187,16.778
E02000733,16.786,33.166,17.746,1.454,17.378
E02000734,16.681,31.059,17.568,1.518,17.127
E02000735,16.513,45.919,17.23,1.865,16.925
E02000736,16.505,48.922,18.915,4.519,17.296
E02000737,16.515,31.891,17.251,1.303,17.002
E02000738,16.77,34.891,17.743,2.064,17.447
E02000739,16.955,30.986,17.972,1.582,17.561
E02000740,16.766,26.093,17.3,0.695,17.152
E02000741,17.152,41.062,18.526,1.81,18.266
E02000742,17.064,59.231,19.448,3.922,18.49
E02000743,17.022,94.079,20.122,6.91,18.127
E02000744,17.402,58.484,20.707,5.717,18.801
E02000745,17.616,59.781,19.901,4.43,18.534
E02000746,15.405,49.939,17.376,2.569,16.791
E02000747,17.396,87.933,19.365,4.259,18.343
E02000748,17.687,30.021,20.431,2.085,19.996
E02000749,17.512,46.995,19.154,2.329,18.578
E02006995,17.032,40.813,18.023,2.375,17.582
E02006996,16.802,44.216,18.488,1.715,18.325
E02006997,16.925,51.665,17.924,1.893,17.487
E02006998,16.172,28.763,20.571,2.793,20.267
E02006999,17.658,32.292,19.115,1.817,18.556
E02000751,14.207,33.981,15.159,1.328,14.822
E02000752,13.288,27.517,13.958,0.822,13.846
E02000753,13.885,19.003,14.237,0.433,14.149
E02000754,14.244,25.726,15.044,0.73,14.961
E02000755,14.512,32.332,16.262,2.231,15.473
E02000756,13.983,25.395,14.643,0.785,14.496
E02000757,15.222,47.518,17.327,3.353,16.242
E02000758,14.583,25.268,15.067,0.573,14.946
E02000759,14.984,46.104,17.174,2.865,16.185
E02000760,14.498,23.508,15.03,0.706,14.866
E02000762,14.806,27.364,15.844,1.437,15.449
E02000763,13.77,37.783,14.485,1.065,14.272
E02000764,15.384,44.799,16.376,1.496,15.96
E02000765,14.864,28.372,15.779,1.4,15.351
E02000767,14.862,39.2,15.705,1.518,15.286
E02000768,15.279,49.449,17.427,4.313,15.955
E02000770,14.982,28.399,15.685,1.423,15.349
E02000772,14.949,26.953,15.623,1.226,15.277
E02000773,15.167,36.657,16.087,1.759,15.594
E02000774,15.018,24.626,15.56,0.972,15.311
E02000776,15.169,27.492,15.767,0.983,15.524
E02000777,15.268,30.291,15.883,0.947,15.692
E02000779,15.499,31.177,16.819,2.203,16.166
E02000781,15.131,28.713,15.761,0.87,15.587
E02000782,15.685,52.913,18.463,4.143,16.998
E02000783,15.594,22.697,16.222,0.768,16.101
E02006800,14.846,25.78,15.582,1.053,15.346
E02006924,15.11,46.417,16.718,2.771,15.843
E02006925,14.885,42.652,16.193,2.152,15.607
E02007017,14.564,26.527,15.318,1.091,15.106
E02007018,14.74,24.813,15.4,1.091,15.099
E02007019,15.428,46.707,17.453,3.161,16.473
E02007020,15.501,30.833,16.196,1.815,15.729
E02000784,15.941,27.091,16.651,0.969,16.288
E02000785,15.2,36.805,15.951,1.446,15.61
E02000786,15.73,30.781,16.629,1.727,16.11
E02000787,15.455,45.254,16.433,1.864,15.926
E02000788,15.061,37.981,16.07,1.827,15.758
E02000789,14.737,28.593,15.329,0.839,15.082
E02000790,15.321,32.875,16.377,1.92,15.783
E02000791,14.974,35.037,16.073,1.487,15.626
E02000792,14.804,27.848,15.651,1.13,15.49
E02000793,14.846,26.023,15.375,0.581,15.232
E02000794,15.136,34.003,16.76,2.031,16.332
E02000795,14.517,26.56,14.859,0.531,14.74
E02000796,14.575,28.731,15.342,1.274,15.016
E02000797,14.893,37.85,16.596,1.747,16.261
E02000798,14.44,29.78,15.344,1.22,15.122
E02000799,14.65,26.171,15.408,1.077,15.086
E02000800,14.463,17.459,14.774,0.217,14.75
E02000801,14.537,21.876,15.07,0.745,14.864
E02000802,14.219,22.496,14.902,0.935,14.71
E02000803,13.958,28.314,14.558,0.758,14.383
E02000804,14.008,24.085,14.47,0.623,14.26
E02000805,14.123,31.641,14.825,0.981,14.646
E02000806,13.711,31.799,14.427,1.143,14.201
E02000807,17.219,30.024,17.976,1.073,17.781
E02000808,18.474,60.662,20.405,2.908,19.769
E02000810,17.37,43.608,18.684,1.951,18.198
E02000812,18.167,38.565,19.548,2.17,18.902
E02000813,17.271,34.576,19.084,2.151,18.461
E02000814,16.867,27.569,17.588,0.788,17.436
E02000815,18.419,41.728,20.279,3.169,19.26
E02000816,17.152,29.759,17.973,1.112,17.668
E02000817,16.728,30.873,17.736,1.364,17.475
E02000818,17.574,39.242,19.181,2.585,18.473
E02000819,17.44,42.292,19.048,2.599,18.271
E02000820,17.454,48.113,18.884,2.668,18.243
E02000821,16.945,42.291,18.249,2.182,17.807
E02000822,16.993,25.055,17.782,0.678,17.707
E02000823,17.067,33.998,18.066,1.742,17.616
E02000824,16.729,40.888,17.732,2.102,17.144
E02000825,16.762,32.878,17.346,0.995,17.096
E02000826,16.888,33.715,17.51,1.076,17.259
E02000827,16.871,37.381,18.307,2.256,17.607
E02000828,16.771,36.343,18.035,2.31,17.315
E02000829,16.387,35.624,17.417,1.884,16.945
E02000830,16.512,33.899,17.398,1.676,16.961
E02000831,16.489,32.895,17.116,1.361,16.757
E02000832,15.829,25.903,16.894,1.217,16.613
E02000833,16.241,27.919,16.899,0.991,16.667
E02000834,15.766,31.33,16.807,1.454,16.479
E02000835,15.594,25.454,15.973,0.568,15.876
E02000836,15.931,25.734,16.772,1.104,16.492
E02000837,15.615,31.563,16.394,1.094,16.125
E02000838,15.487,30.899,16.369,1.357,15.986
E02000839,15.289,30.068,15.819,1.043,15.551
E02006802,18.7,64.669,20.577,3.357,19.703
E02006941,17.832,33.731,19.479,1.807,19.054
E02006942,18.232,45.178,19.61,2.89,18.717
E02000840,14.888,29.139,15.361,0.803,15.159
E02000841,14.677,27.322,15.449,1.25,15.059
E02000842,14.69,30.131,15.384,1.353,15.012
E02000843,14.834,28.695,15.556,1.272,15.24
E02000844,14.681,22.201,15.268,0.712,15.089
E02000845,14.212,42.096,14.923,1.295,14.791
E02000846,14.581,31.307,15.224,1.093,14.911
E02000847,14.226,39.096,14.87,1.219,14.678
E02000848,14.373,36.099,15.082,1.296,14.804
E02000849,14.559,38.719,15.408,1.559,15.034
E02000850,14.55,26.427,15.451,0.783,15.314
E02000851,14.461,24.029,15.164,1.031,14.864
E02000852,14.529,23.535,14.944,0.772,14.75
E02000853,14.345,27.266,14.864,1.1,14.611
E02000854,14.404,27.195,15.064,0.997,14.824
E02000855,13.805,25.937,14.665,1.137,14.404
E02000856,14.239,55.167,15.038,1.755,14.758
E02000857,14.239,21.24,14.633,0.671,14.475
E02000858,14.24,27.223,14.825,1.08,14.549
E02000859,13.998,34.785,14.667,1.498,14.439
E02000860,14.306,23.311,14.751,0.849,14.539
E02000861,13.819,22.556,14.484,0.484,14.418
E02000863,13.581,27.868,14.184,0.846,13.998
E02006836,13.47,26.386,14.156,0.868,13.942
E02000864,16.78,38.775,18.014,2.333,17.414
E02000865,17.495,38.289,18.828,1.95,18.405
E02000866,16.883,37.0,17.949,1.675,17.507
E02000867,17.137,44.463,19.32,3.839,18.007
E02000868,18.073,35.714,19.44,1.877,18.907
E02000869,19.073,32.778,20.461,1.501,20.166
E02000870,17.341,29.195,18.291,1.268,17.953
E02000871,17.322,48.255,19.269,3.838,17.98
E02000872,19.189,31.093,20.529,1.573,20.049
E02000873,17.28,48.628,18.271,2.847,17.688
E02000874,17.819,32.79,18.732,1.473,18.388
E02000875,17.151,34.847,17.766,1.057,17.566
E02000876,17.915,44.717,19.432,2.229,18.845
E02000877,17.172,40.405,18.17,1.529,17.762
E02000878,19.361,86.004,22.161,4.285,21.676
E02000879,17.639,43.911,18.718,2.698,18.051
E02000880,17.869,37.305,19.3,2.124,18.761
E02000881,17.673,50.767,19.778,3.76,18.689
E02000882,17.374,34.297,18.25,1.415,17.859
E02000883,17.588,54.734,20.593,4.04,19.488
E02000884,18.775,76.466,21.144,3.747,20.23
E02000885,18.167,37.152,19.286,1.806,18.763
E02000886,17.659,43.166,20.867,4.229,19.536
E02000887,17.713,43.698,20.62,2.333,20.527
E02000888,17.998,56.515,21.274,5.206,19.416
E02000889,17.718,81.853,19.764,4.249,18.901
E02000890,17.71,68.279,19.518,3.928,18.558
E02000893,16.655,21.179,17.14,0.457,17.035
E02000894,16.637,20.942,17.087,0.485,16.98
E02006853,16.96,22.669,17.556,0.572,17.425
E02006854,17.34,48.795,21.289,4.165,20.296
E02007112,18.489,48.558,22.109,4.805,20.686
E02007113,18.446,62.978,22.955,5.499,21.362
E02007114,16.973,31.798,18.167,1.493,17.68
E02000895,13.991,26.694,14.853,0.99,14.667
E02000896,13.807,27.576,14.572,0.927,14.386
E02000897,14.36,24.04,15.076,0.912,14.899
E02000898,14.647,22.227,15.108,0.658,14.958
E02000899,14.747,24.935,15.501,0.925,15.315
E02000900,14.998,47.483,16.907,3.489,15.87
E02000901,14.793,32.723,15.637,1.269,15.306
E02000902,15.127,43.62,16.922,3.069,15.937
E02000903,15.335,46.049,16.261,2.5,15.742
E02000904,15.133,45.935,16.976,2.9,16.025
E02000905,15.502,27.829,16.254,1.29,15.904
E02000906,15.575,26.576,16.234,1.093,15.977
E02000907,15.653,26.92,16.274,1.023,16.021
E02000908,15.513,31.466,16.1,1.274,15.782
E02000909,15.449,38.383,16.533,1.9,16.044
E02000910,15.777,28.302,16.409,1.26,16.087
E02000911,15.666,25.609,16.318,1.028,16.027
E02000912,15.503,26.887,15.855,0.574,15.754
E02000913,15.761,41.983,16.636,1.92,16.17
E02000914,15.884,38.723,16.979,2.03,16.409
E02000915,15.496,46.248,17.025,2.826,16.231
E02000916,15.72,42.705,16.427,1.494,16.061
E02000917,16.096,37.149,16.612,1.415,16.306
E02000918,15.756,42.472,17.718,3.669,16.583
E02000919,16.133,45.513,17.874,3.339,16.767
E02000920,15.905,47.165,17.317,2.764,16.475
E02000921,16.413,41.858,17.587,2.604,16.923
E02000922,16.052,21.897,16.574,0.543,16.445
E02000923,17.191,30.845,18.13,1.139,17.833
E02000925,17.121,36.183,18.236,1.795,17.679
E02000926,16.839,37.272,17.999,1.92,17.446
E02000927,17.02,32.053,17.679,1.383,17.31
E02000928,15.954,26.672,16.523,1.143,16.244
E02000929,16.856,41.961,18.256,2.717,17.404
E02000930,16.606,42.143,17.933,1.998,17.364
E02000931,16.356,32.763,17.468,1.692,17.076
E02000932,16.142,55.19,17.909,3.171,16.878
E02000933,15.526,30.304,16.351,1.348,16.019
E02000934,16.861,42.51,18.734,2.958,17.674
E02000935,15.015,29.52,15.641,1.18,15.378
E02000936,15.654,31.074,16.678,1.638,16.232
E02000937,15.941,35.771,16.612,1.13,16.329
E02000938,15.372,34.043,16.173,1.623,15.754
E02000939,16.08,25.277,16.673,0.858,16.46
E02000940,16.065,30.237,17.365,1.761,16.871
E02000941,15.873,35.803,17.077,1.654,16.599
E02000942,15.399,31.325,16.283,1.273,15.993
E02000943,16.038,27.197,16.892,1.428,16.486
E02000944,15.432,30.579,16.209,1.498,15.824
E02000945,14.768,39.499,15.948,2.38,15.289
E02000946,15.774,27.768,16.476,1.205,16.113
E02000947,15.398,26.633,16.302,1.144,16.021
E02000948,15.637,26.451,16.213,0.869,15.97
E02000949,15.753,31.181,16.36,1.062,16.106
E02000950,15.255,22.302,15.579,0.52,15.458
E02000951,15.856,28.732,16.804,1.552,16.339
E02000952,15.84,26.85,16.391,1.138,16.107
E02000953,15.689,31.336,16.541,1.455,16.132
E02000954,15.778,28.84,16.464,1.255,16.18
E02000955,15.774,28.441,16.262,1.015,16.05
E02000956,15.62,29.257,16.456,1.358,16.106
E02000957,15.664,29.558,16.71,1.691,16.196
E02000958,15.604,28.009,16.039,0.795,15.843
E02000959,15.62,28.724,16.547,1.653,16.045
E02007083,17.407,36.509,18.917,1.905,18.525
E02007084,17.112,37.421,18.083,1.609,17.591
E02000960,17.09,46.619,18.013,2.053,17.578
E02000961,17.061,32.731,17.801,1.267,17.494
E02000962,17.372,35.35,18.854,2.141,18.2
E02000963,17.071,33.143,17.866,1.475,17.434
E02000964,17.08,32.533,18.205,1.474,17.768
E02000965,17.216,27.096,17.938,0.953,17.676
E02000966,17.368,28.665,18.705,1.267,18.545
E02000967,17.517,97.868,19.059,3.07,18.385
E02000968,18.003,69.132,20.461,4.42,19.215
E02000969,17.956,46.79,20.706,3.983,19.222
E02000970,19.341,69.692,21.862,3.935,20.739
E02000971,18.61,101.066,21.864,7.018,19.813
E02000972,20.555,61.853,23.054,3.712,22.33
E02000973,17.871,39.212,19.443,2.663,18.617
E02000974,19.003,94.363,21.11,5.32,19.505
E02000975,18.372,47.856,20.287,2.937,19.431
E02000976,18.114,32.196,19.146,1.682,18.62
E02000977,19.473,109.096,22.986,5.132,22.018
E02000978,17.644,83.823,19.39,3.417,18.567
E02000979,18.755,63.754,20.991,3.863,19.876
E02000980,18.408,53.66,19.703,2.653,18.914
E02000981,18.411,51.996,19.258,2.191,18.81
E02000982,18.495,61.006,20.136,3.561,18.989
E02000983,18.388,41.446,19.993,3.144,18.785
